1,74,1,0.13,0.136,0.0,0.06,0.25,0.0,0.0,-0.409,0.0,-0.025,-0.333
1,75,1,-0.25,0.13,0.0,0.091,0.25,0.071,-0.2,-0.429,-0.222,-0.073,-0.091
1,76,1,0.0,0.043,0.0,0.055,0.0,0.023,0.0,0.08,-0.087,0.091,0.107
0,77,1,-0.15,0.083,0.0,0.02,0.0,0.07,0.0,0.043,0.286,0.0,0.192
0,78,0,0.091,0.042,0.0,-0.058,-0.333,0.023,0.0,0.192,0.333,0.024,-0.1
1,79,0,0.087,0.115,0.0,-0.17,0.0,0.0,0.0,-0.19,0.08,-0.048,-0.077
0,80,1,0.0,0.0,0.0,-0.063,-0.333,-0.132,-0.2,0.148,0.034,-0.053,-0.083
0,81,0,0.0,0.0,0.0,-0.106,0.0,-0.075,0.0,-0.083,-0.125,-0.024,0.286
1,82,0,-0.095,-0.182,0.0,0.113,-0.333,-0.103,-0.5,0.16,-0.389,-0.105,-0.444
1,83,1,0.0,-0.091,0.0,-0.116,0.0,0.0,0.167,0.206,-0.611,0.026,0.0
0,84,1,-0.158,-0.043,0.0,0.0,0.25,0.0,0.167,0.226,-0.2,-0.139,-0.647
0,85,0,0.045,0.154,0.0,-0.325,0.25,0.049,0.333,0.074,0.25,0.095,0.438
1,86,0,0.167,0.083,0.0,0.044,0.25,0.073,0.0,-0.097,0.182,0.025,0.04
0,87,1,0.269,0.08,0.0,-0.044,0.0,0.0,0.143,0.061,0.091,0.122,0.32
0,88,0,0.083,-0.04,0.0,0.111,0.0,0.068,0.143,0.129,0.04,-0.05,-0.143
0,89,0,0.0,-0.043,0.0,0.082,-0.333,0.068,0.143,0.114,0.083,0.0,0.194
1,90,0,-0.04,-0.042,0.0,0.118,-0.333,0.0,0.0,0.029,0.043,-0.025,0.0
1,91,1,-0.091,0.0,0.5,0.082,0.0,-0.023,0.125,0.0,-0.316,-0.026,-0.273
1,92,1,-0.091,0.115,0.0,-0.043,0.25,-0.048,0.0,0.079,0.0,0.024,-0.192
1,93,1,-0.087,0.04,0.0,-0.186,0.25,0.0,0.0,0.056,0.08,-0.026,0.0
1,94,1,0.12,0.107,-1.0,-0.114,0.0,0.023,0.0,0.184,0.296,0.049,0.241
0,95,1,-0.294,0.037,0.5,-0.119,-0.333,0.0,0.125,-0.152,-0.043,-0.242,0.0
0,96,0,-0.045,0.074,0.0,-0.103,0.0,0.07,0.125,0.143,-0.042,-0.054,0.038
1,97,0,-0.25,-0.217,0.0,-0.048,0.0,-0.048,-0.143,-0.118,-0.286,-0.079,-0.261
1,98,1,0.15,-0.038,-1.0,-0.05,0.25,-0.024,-0.143,0.057,0.08,0.083,-0.083
0,99,1,-0.294,-0.08,0.0,-0.147,-0.333,-0.103,-0.143,-1.1,-0.2,-0.088,-0.238
1,100,0,-0.053,0.08,0.0,0.0,0.0,0.023,0.125,-0.7,-0.167,-0.086,0.233
1,101,1,0.13,0.133,0.5,-0.026,0.2,0.047,0.125,-0.346,0.038,0.0,0.143
0,102,1,0.261,0.286,0.5,0.333,0.25,0.133,0.125,0.259,0.31,0.209,0.3
1,103,0,0.136,0.194,0.0,0.106,0.0,0.085,0.111,0.355,0.28,0.167,-0.2
0,104,1,0.0,0.118,-1.0,0.17,-0.25,0.044,0.0,0.188,0.103,0.163,0.0
1,105,0,-0.045,0.0,-1.0,-0.186,0.2,0.0,0.111,0.1,0.033,0.023,-0.034
1,106,1,0.043,0.088,0.0,-0.022,0.0,-0.068,0.0,-0.033,0.107,-0.05,0.138
0,107,1,-0.045,-0.133,0.0,-0.044,0.0,-0.047,0.111,-0.067,0.033,-0.049,0.067
0,108,0,0.083,-0.25,0.0,0.044,-0.667,-0.047,-0.125,0.063,-0.111,-0.128,-0.16
1,109,0,-0.045,-0.172,0.0,0.0,0.0,0.043,-0.125,0.091,-0.077,0.048,-0.16
1,110,1,0.043,-0.154,0.0,0.022,0.0,0.0,-0.125,0.143,-0.111,0.0,0.032
1,111,1,0.077,-0.077,0.0,0.022,0.0,0.0,-0.143,-0.032,0.069,0.049,0.038
0,112,1,0.12,0.0,0.0,-0.022,-0.333,-0.095,-0.143,-0.031,0.519,0.208,0.074
1,113,0,0.0,0.103,0.0,0.0,0.0,0.085,-0.143,0.0,0.73,0.163,-0.348
1,114,1,-0.04,0.133,0.0,0.021,0.25,0.085,0.0,0.225,0.256,0.109,0.071
1,115,1,-0.042,-0.16,0.0,0.151,0.0,0.087,0.125,0.059,-1.16,-0.152,-0.038
1,116,1,0.08,0.065,0.0,0.132,0.0,-0.044,0.125,0.125,-2.846,-0.021,0.207
1,117,1,0.0,0.0,0.0,0.041,0.0,0.0,0.125,0.167,-0.625,-0.022,-0.12
0,118,1,0.0,0.107,0.0,-0.082,0.25,0.021,0.0,0.306,-0.087,-0.045,0.133
0,119,0,-0.087,-0.069,0.5,-0.152,-0.333,0.022,0.0,0.091,-0.083,-0.091,-0.074
1,120,0,-0.136,-0.2,0.5,0.075,-0.333,-0.044,0.0,-0.143,0.04,-0.023,0.038
0,121,1,-0.2,-0.167,0.0,0.109,-0.333,-0.044,0.0,-0.441,0.042,-0.1,-0.364
0,122,0,-0.15,-0.381,-1.0,0.061,0.0,0.0,-0.333,-0.257,-0.5,-0.128,-0.125
1,123,0,-0.048,-0.087,0.0,-0.06,0.25,0.0,-0.143,-0.312,-0.19,-0.023,-0.083
0,124,1,0.091,-0.143,0.5,-0.038,0.25,-0.071,-0.143,-0.214,-0.091,0.048,0.185
1,125,0,0.0,-0.05,0.0,-0.089,0.0,-0.095,0.0,-0.458,0.273,0.114,-0.043
0,126,1,0.087,-0.278,-1.0,-0.111,0.0,-0.125,-0.167,-0.391,-0.05,0.044,0.0
0,127,0,-0.1,-0.05,-1.0,-0.06,0.0,0.0,-0.167,-0.077,-0.158,-0.05,-0.286
1,128,0,0.231,0.048,0.0,0.1,0.25,0.023,0.0,0.111,-0.158,-0.023,-0.045
1,129,1,0.0,0.182,0.0,0.1,0.0,0.111,0.0,0.258,0.2,0.022,0.0
1,130,1,0.167,0.091,0.0,0.0,0.0,0.023,0.0,0.103,0.136,0.091,0.087
0,131,1,-0.182,-0.05,0.0,-0.042,0.0,0.0,-0.2,0.0,0.05,-0.049,-0.048
1,132,0,-0.045,-0.1,0.0,0.02,0.0,-0.071,-0.2,-0.292,-0.316,-0.095,0.04
0,133,1,-0.091,-0.158,0.0,-0.136,0.0,0.0,-0.2,-0.261,-0.048,0.0,0.042
1,134,0,0.0,-0.053,0.0,-0.043,-0.333,0.0,0.0,-0.286,0.048,0.0,0.192
0,135,1,-0.1,-0.053,0.0,-0.133,-0.333,0.023,-0.25,-0.091,0.05,0.045,-0.136
1,136,0,-0.048,-0.118,0.0,-0.023,-0.333,0.023,0.0,0.08,-0.05,-0.128,-0.2
0,137,1,0.0,0.05,0.0,-0.045,0.0,0.0,0.0,0.192,-0.105,0.068,-0.238
1,138,0,0.048,0.136,0.0,0.022,0.0,0.065,0.333,0.214,-0.053,-0.023,-0.048
1,139,1,0.125,0.15,0.5,0.122,0.0,0.022,0.286,0.074,0.091,0.152,0.259
1,140,1,0.083,0.13,0.5,-0.023,0.25,0.085,0.375,0.071,0.174,0.022,0.16
1,141,1,0.087,0.154,0.0,0.021,0.0,-0.045,0.143,-0.037,0.269,0.065,0.0
1,142,1,-0.091,0.231,0.0,-0.065,0.25,0.0,0.125,0.069,0.185,-0.07,-0.174
0,143,1,0.0,0.08,0.0,0.044,0.0,-0.068,-0.143,0.097,0.042,0.043,-0.042
1,144,0,-0.045,-0.04,0.0,0.041,0.25,-0.023,0.0,-0.038,-0.3,-0.045,0.045
1,145,1,0.0,-0.04,-1.0,0.061,0.0,-0.071,-0.143,-0.074,-0.227,0.023,0.042
0,146,1,-0.043,0.0,-1.0,0.062,0.0,0.043,0.0,-0.033,-0.043,0.021,-0.043
0,147,0,-0.158,-0.136,0.0,-0.225,-0.333,0.0,0.125,0.0,0.0,-0.158,0.0
1,148,0,0.043,-0.087,0.0,-0.167,0.0,0.106,0.0,0.182,0.0,0.0,0.0
1,149,1,0.0,-0.042,0.0,-0.231,0.0,-0.022,0.0,0.118,-0.095,-0.067,0.08
0,150,1,0.136,0.0,0.0,0.091,0.25,0.044,-0.333,0.188,0.0,0.116,0.0
1,151,0,-0.278,0.0,0.0,-0.05,0.0,-0.093,-0.167,-0.435,0.043,-0.048,-0.412
0,152,1,-0.278,0.0,0.0,0.025,0.0,-0.047,0.125,-1.0,0.125,-0.098,0.038
1,153,0,0.0,0.12,0.0,-0.023,0.2,0.0,0.143,-0.391,0.0,0.023,0.241
1,154,1,0.182,0.148,0.0,0.0,0.2,0.065,0.143,0.042,-0.045,0.16,0.292
0,155,1,0.182,0.04,0.0,0.048,0.2,0.044,0.0,0.346,-0.091,0.18,0.037
1,156,0,0.185,0.038,0.0,0.065,0.0,0.043,0.0,0.148,0.048,0.083,-0.036
0,157,1,0.043,-0.038,0.0,0.024,0.0,-0.022,0.125,0.077,0.0,0.038,0.04
1,158,0,0.083,0.038,0.0,0.023,-0.25,0.0,-0.143,-0.04,0.0,-0.02,0.0
0,159,1,-0.35,0.0,0.0,-0.15,-0.25,-0.093,0.0,-0.08,0.125,0.0,-0.077
0,160,0,0.0,0.0,0.0,0.068,-0.25,-0.023,0.0,0.037,0.0,-0.061,0.038
1,161,0,-0.091,0.161,0.75,0.122,0.0,0.043,0.632,0.107,0.214,0.14,0.0
0,162,1,0.167,0.071,0.5,0.2,0.0,0.085,0.417,0.074,0.077,0.059,0.0
1,163,0,0.042,-0.04,0.5,0.043,0.0,-0.023,0.111,0.0,0.0,0.02,-0.04
0,164,1,0.043,-0.348,-3.0,0.0,0.0,-0.044,-1.375,0.067,-0.273,-0.118,-0.125
1,165,0,0.0,-0.167,-1.0,-0.136,0.0,-0.068,-0.5,0.156,-0.04,0.0,-0.182
1,166,1,0.0,-0.136,-1.0,0.021,0.0,0.065,-0.125,0.129,-0.048,-0.064,-0.042
1,167,1,0.08,0.08,0.0,-0.256,0.0,0.043,-0.143,0.118,-0.158,-0.02,0.04
1,168,1,-0.043,0.04,0.0,0.043,0.0,0.043,0.0,0.059,-0.19,0.0,0.12
1,169,1,0.077,0.185,0.5,0.0,0.0,0.0,0.0,0.205,-0.05,0.096,0.0
1,170,1,0.074,-0.042,0.5,0.17,0.0,0.0,0.0,0.081,0.136,0.0,-0.042
1,171,1,-0.045,-0.087,0.5,0.021,-0.333,0.021,-0.143,0.056,0.16,-0.063,0.107
0,172,1,-0.182,-0.227,-1.0,-0.022,0.0,0.021,-0.333,-0.219,-0.176,-0.061,0.04
1,173,0,-0.174,-0.091,-1.0,0.041,-0.333,-0.068,-0.167,-0.121,-0.158,-0.087,0.0
0,174,1,0.0,-0.045,-1.0,-0.022,0.0,0.0,-0.167,-0.161,-0.471,-0.067,-0.037
1,175,0,0.043,-0.1,0.0,0.061,0.0,-0.022,0.143,-0.185,0.19,0.02,0.038
0,176,1,-0.045,0.0,0.0,0.0,0.25,0.022,0.0,-0.375,-0.056,0.08,0.111
1,177,0,0.083,-0.048,0.0,0.021,0.25,0.0,0.0,-0.409,0.0,0.1,-0.038
1,178,1,-0.095,0.091,0.0,0.058,0.0,0.0,-0.4,-0.286,-0.105,0.02,0.037
1,179,1,0.0,0.043,0.0,0.169,0.0,0.043,0.0,-0.091,0.0,-0.064,-0.174
0,180,1,0.0,0.16,0.5,0.13,0.0,0.0,0.0,0.083,0.19,0.074,0.071
0,181,0,0.125,0.12,0.5,0.088,0.0,0.115,0.286,0.087,0.05,0.019,0.0
0,182,0,0.12,0.08,0.667,-0.113,0.0,0.041,0.333,0.12,0.25,0.113,0.148
1,183,0,-0.091,-0.087,0.333,0.053,0.0,0.0,0.333,-0.091,0.125,0.036,-0.077
0,184,1,-0.043,-0.042,0.333,0.017,0.0,-0.083,0.3,0.042,0.167,0.088,0.036
1,185,0,-0.136,-0.042,0.25,0.086,0.0,0.02,0.25,0.0,-0.043,0.086,-0.08
0,186,1,0.083,0.042,-0.5,-0.14,0.0,0.021,-0.125,0.214,-0.2,-0.057,0.037
0,187,0,-0.045,-0.143,-0.5,-0.184,0.0,-0.043,-0.429,0.111,-0.2,-0.14,-0.12
1,188,0,0.0,-0.143,-3.0,-0.208,0.0,-0.064,-0.714,0.074,-0.353,-0.208,-0.087
1,189,1,-0.043,-0.043,-1.0,-0.163,0.0,-0.021,-0.333,0.0,-0.176,-0.039,-0.08
1,190,1,0.154,0.125,0.0,0.039,0.0,0.08,0.125,0.229,-0.053,0.057,0.194
1,191,1,0.12,0.16,0.0,0.077,0.0,0.078,0.0,0.182,0.19,0.111,0.233
1,192,1,0.148,0.08,0.5,0.204,0.0,0.078,0.333,0.125,0.19,0.038,0.0
0,193,1,-0.04,0.143,-1.0,-0.02,0.0,0.0,0.0,-0.094,0.174,-0.019,-0.192
1,194,0,0.074,0.038,0.0,-0.156,0.0,0.019,0.222,0.0,-0.05,0.018,0.032
0,195,1,0.0,0.038,0.0,-0.08,0.0,-0.041,-0.125,0.135,0.045,0.019,0.107
0,196,0,0.038,0.034,0.5,0.02,0.0,-0.02,0.111,0.111,0.0,0.103,0.103
1,197,0,0.036,0.071,0.5,0.182,0.0,-0.02,0.1,0.108,0.231,0.035,0.061
0,198,1,0.0,0.0,0.0,0.0,0.0,0.058,0.2,0.075,0.083,0.018,0.0
1,199,0,-0.182,-0.318,0.0,-0.02,0.0,-0.089,0.0,0.0,-0.211,-0.289,-0.208
1,200,1,-0.037,-0.077,0.0,-0.17,0.0,0.0,-0.111,0.075,-0.3,-0.096,-0.1
0,201,1,0.0,-0.04,-1.0,-0.111,0.2,-0.083,-0.429,-0.026,-0.263,-0.1,-0.12
1,202,0,0.12,0.043,0.0,-0.25,0.0,0.082,-0.125,0.122,0.05,0.082,0.04
0,203,1,-0.286,-0.083,-1.0,-0.068,0.0,0.019,-0.286,-0.212,0.0,-0.083,-0.111
0,204,0,-0.227,0.0,0.0,0.022,0.0,0.04,0.125,-0.444,-0.056,-0.163,0.138
0,205,0,0.038,0.258,-1.0,0.167,0.2,0.039,0.111,-0.708,0.048,0.0,0.219
0,206,0,0.25,0.143,0.5,0.064,0.333,0.019,0.125,-0.1,0.0,0.143,0.156
1,207,0,0.241,0.167,0.667,0.08,0.0,0.107,0.273,0.182,0.25,0.246,0.216
1,208,1,0.133,0.088,0.833,0.273,0.0,0.105,0.571,0.273,0.222,0.197,0.086
0,209,1,0.034,0.097,0.0,0.175,0.0,0.054,0.273,0.167,0.0,0.067,-0.103
1,210,0,0.0,-0.071,-0.5,-0.042,0.0,-0.077,-0.1,-0.1,-0.263,-0.056,-0.194
1,211,1,-0.154,-0.417,-2.0,-0.269,0.0,-0.14,-1.333,0.0,-0.35,-0.151,-0.4
0,212,1,-0.036,-0.192,0.0,-0.267,-0.2,-0.143,-0.375,0.0,-0.176,-0.176,-0.036
0,213,0,0.033,-0.037,0.0,0.059,0.0,-0.04,-0.25,0.211,0.05,0.018,0.0
1,214,0,0.037,0.077,0.0,-0.209,0.0,0.0,0.0,0.175,-0.053,0.019,0.138
1,215,1,-0.037,0.037,0.0,0.118,-0.25,0.058,0.2,0.1,0.105,0.073,0.152
0,216,1,-0.111,0.036,0.333,0.15,0.0,0.038,0.429,0.095,0.0,0.083,0.088
1,217,0,-0.08,0.0,0.0,0.122,0.0,0.0,0.0,0.322,0.136,0.085,0.065
0,218,1,0.0,-0.038,0.0,0.019,0.2,0.055,-0.25,0.344,0.0,0.0,-0.179
1,219,0,-0.038,-0.077,-0.5,-0.304,0.0,0.0,-0.75,0.276,-0.053,-0.132,-0.172
1,220,1,0.074,-0.04,0.0,0.0,0.0,0.057,-0.286,0.017,-0.222,-0.017,0.0
1,221,1,0.0,-0.04,-1.0,0.037,0.0,-0.058,0.0,-0.07,0.0,0.0,-0.037
0,222,1,-0.04,-0.04,-1.0,0.08,0.0,0.037,-0.143,-0.018,-0.056,-0.019,0.065
1,223,0,-0.125,0.0,-1.0,0.0,0.0,-0.019,0.0,-0.111,-0.125,-0.115,-0.192
0,224,1,-0.08,0.0,0.0,-0.227,-0.25,0.019,-0.143,-0.187,-0.118,-0.058,-0.038
1,225,0,-0.042,0.0,0.0,-0.087,0.0,-0.08,-0.167,-0.213,-0.059,0.0,-0.192
0,226,1,0.04,-0.136,0.0,-0.043,-0.25,-0.02,-0.4,-0.256,-0.143,-0.106,-0.04
1,227,0,-0.042,-0.136,0.5,0.137,0.2,-0.104,-0.167,-0.2,0.0,0.019,0.037
0,228,1,0.04,-0.136,0.5,0.098,0.0,0.0,0.0,-0.237,0.105,0.019,0.037
0,229,0,-0.087,-0.158,0.0,0.113,0.2,0.0,0.167,-0.265,0.125,0.13,0.038
0,230,0,-0.043,0.0,0.0,-0.041,0.167,0.04,0.143,-0.143,0.056,0.019,-0.174
0,231,0,-0.136,0.0,0.0,0.019,0.167,0.0,0.143,-0.267,-0.188,-0.039,0.0
1,232,0,0.148,0.136,0.5,0.07,0.167,0.073,0.143,-0.03,0.2,0.0,0.133
0,233,1,0.148,0.185,0.333,0.058,0.0,0.167,0.125,0.028,0.1,0.115,0.233
0,234,0,0.154,0.0,0.0,0.0,0.0,0.091,0.0,0.118,0.158,0.073,0.0
1,235,0,0.0,-0.1,0.0,-0.213,0.0,0.0,-0.167,-0.065,-0.176,0.053,-0.154
0,236,1,-0.08,-0.421,-0.5,-0.106,0.0,-0.132,-0.333,-0.2,-0.25,-0.151,-0.2
0,237,0,-0.13,-0.158,-1.0,-0.238,0.0,-0.1,-0.4,-0.097,-0.118,-0.058,0.0
0,238,0,-0.08,-0.053,-1.0,-0.022,0.0,-0.1,-0.2,0.031,-0.214,-0.163,-0.13
0,239,0,0.038,-0.118,-1.0,-0.022,0.0,-0.082,-0.2,0.032,0.0,-0.082,-0.042
1,240,0,0.148,0.0,0.0,0.143,0.0,0.0,0.167,0.031,-0.214,-0.061,-0.125
0,241,1,0.107,0.095,0.5,0.098,0.0,0.038,0.286,0.086,0.222,0.14,0.08
0,242,0,0.188,0.575,0.9,0.41,0.143,0.258,0.828,0.53,0.529,0.41,0.368
0,243,0,0.308,0.457,0.833,0.258,0.143,0.231,0.667,0.624,0.462,0.338,0.351
0,244,0,0.263,0.543,0.875,0.4,0.143,0.246,0.821,0.65,0.538,0.321,0.324
1,245,0,0.22,0.333,0.6,0.22,0.0,0.07,0.442,0.29,0.277,0.135,0.136
0,246,1,-0.114,0.375,0.667,0.132,0.0,-0.016,0.526,-0.164,0.366,0.169,0.075
1,247,0,-0.226,-0.122,-0.455,-0.308,0.125,-0.169,-0.857,-0.389,-0.258,-0.077,-0.121
0,248,1,-0.206,-0.622,-1.273,-0.587,0.125,-0.246,-1.476,-0.388,-0.679,-0.2,-0.375
0,249,0,-0.129,-0.867,-1.0,-0.288,0.125,-0.123,-1.0,-0.327,-0.708,-0.271,-0.667
0,250,0,0.114,-0.281,-0.375,-0.204,0.111,-0.035,-0.235,-0.241,-0.409,-0.114,-0.222
1,251,0,-0.03,-0.028,-0.1,-0.26,0.273,0.05,-0.235,-0.117,-0.037,-0.067,-0.067
0,252,1,-0.107,-0.071,-0.5,-0.18,0.111,-0.075,-0.267,-0.038,-0.2,-0.129,0.0
0,253,0,-0.094,-0.032,-0.143,-0.174,0.25,0.017,-0.214,0.0,0.0,-0.029,0.0
0,254,0,-0.065,-0.385,-0.667,-0.087,-0.1,-0.053,-0.417,-0.091,-0.35,-0.19,-0.111
0,255,0,-0.037,-0.167,-0.2,-0.19,0.1,0.036,-0.5,-0.082,0.0,0.0,-0.091
1,256,0,-0.524,-0.476,-1.333,-0.122,-0.2,-0.115,-0.75,-0.657,-0.467,-0.417,-0.227
